m_GeV,fa_GeV,Gamma_GeV,tau_s,BR_gg,BR_aa,g_agg_GeV^-1,g_agamma_GeV^-1
1.039122303835167e-10,4216965034.2858224,1.149564177159953e-51,5.7257521587541155e+26,0.9999354803146008,6.451968539923757e-05,1.604621215845819e-10,3.645672520875529e-12
1.039122303835167e-10,5623413251.903491,6.464474427754813e-52,1.0181987170898356e+27,0.9999354803146008,6.451968539923758e-05,1.2032961579347843e-10,2.7338687125270163e-12
1.039122303835167e-10,7498942093.324558,3.6352411163627636e-52,1.8106418139289017e+27,0.9999354803146009,6.451968539923759e-05,9.02344820947287e-11,2.0501123165991858e-12
1.039122303835167e-10,10000000000.0,2.0442463067618818e-52,3.2198270566652903e+27,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-11,1.5373673546988758e-12
1.039122303835167e-10,13335214321.63324,1.1495641771599535e-52,5.725752158754113e+27,0.9999354803146008,6.451968539923755e-05,5.074257823901457e-11,1.1528628769054427e-12
1.039122303835167e-10,17782794100.38923,6.464474427754811e-53,1.0181987170898359e+28,0.9999354803146008,6.45196853992376e-05,3.80515655880361e-11,8.645251955457473e-13
1.039122303835167e-10,23713737056.616554,3.635241116362765e-53,1.810641813928901e+28,0.9999354803146008,6.451968539923758e-05,2.8534648690502418e-11,6.48302437961765e-13
1.039122303835167e-10,31622776601.683792,2.0442463067618818e-53,3.21982705666529e+28,0.9999354803146008,6.451968539923755e-05,2.139796781834371e-11,4.861582441236412e-13
1.039122303835167e-10,42169650342.85822,1.149564177159953e-53,5.725752158754116e+28,0.9999354803146008,6.451968539923758e-05,1.6046212158458188e-11,3.6456725208755295e-13
1.039122303835167e-10,56234132519.034904,6.464474427754813e-54,1.0181987170898355e+29,0.9999354803146008,6.451968539923758e-05,1.2032961579347844e-11,2.7338687125270166e-13
1.039122303835167e-10,74989420933.24559,3.6352411163627644e-54,1.8106418139289012e+29,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-12,2.0501123165991856e-13
1.039122303835167e-10,100000000000.0,2.0442463067618812e-54,3.219827056665291e+29,0.9999354803146008,6.451968539923758e-05,6.766631560495022e-12,1.5373673546988758e-13
1.039122303835167e-10,133352143216.3324,1.1495641771599533e-54,5.7257521587541145e+29,0.9999354803146008,6.451968539923758e-05,5.074257823901456e-12,1.1528628769054427e-13
1.039122303835167e-10,177827941003.89227,6.4644744277548136e-55,1.0181987170898355e+30,0.9999354803146007,6.451968539923757e-05,3.8051565588036105e-12,8.645251955457473e-14
1.039122303835167e-10,237137370566.16553,3.635241116362765e-55,1.8106418139289007e+30,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-12,6.483024379617649e-14
1.039122303835167e-10,316227766016.83795,2.0442463067618807e-55,3.219827056665292e+30,0.9999354803146008,6.451968539923759e-05,2.1397967818343706e-12,4.861582441236412e-14
1.039122303835167e-10,421696503428.5823,1.1495641771599534e-55,5.725752158754113e+30,0.9999354803146007,6.451968539923757e-05,1.604621215845819e-12,3.6456725208755295e-14
1.039122303835167e-10,562341325190.3491,6.46447442775481e-56,1.018198717089836e+31,0.9999354803146008,6.451968539923759e-05,1.203296157934784e-12,2.7338687125270162e-14
1.039122303835167e-10,749894209332.4558,3.6352411163627657e-56,1.8106418139289007e+31,0.9999354803146007,6.451968539923757e-05,9.023448209472871e-13,2.050112316599186e-14
1.039122303835167e-10,1000000000000.0,2.044246306761882e-56,3.2198270566652895e+31,0.9999354803146007,6.451968539923755e-05,6.766631560495023e-13,1.5373673546988758e-14
1.039122303835167e-10,1333521432163.324,1.1495641771599535e-56,5.725752158754113e+31,0.9999354803146008,6.451968539923755e-05,5.074257823901457e-13,1.1528628769054427e-14
1.039122303835167e-10,1778279410038.9229,6.464474427754812e-57,1.0181987170898356e+32,0.9999354803146009,6.451968539923758e-05,3.8051565588036103e-13,8.645251955457473e-15
1.039122303835167e-10,2371373705661.6553,3.635241116362766e-57,1.8106418139289003e+32,0.9999354803146008,6.451968539923757e-05,2.853464869050242e-13,6.4830243796176496e-15
1.039122303835167e-10,3162277660168.3794,2.044246306761881e-57,3.2198270566652915e+32,0.9999354803146008,6.451968539923757e-05,2.1397967818343708e-13,4.861582441236412e-15
1.039122303835167e-10,4216965034285.8223,1.1495641771599533e-57,5.725752158754115e+32,0.9999354803146007,6.451968539923759e-05,1.604621215845819e-13,3.64567252087553e-15
1.039122303835167e-10,5623413251903.491,6.464474427754813e-58,1.0181987170898355e+33,0.9999354803146008,6.451968539923755e-05,1.2032961579347843e-13,2.733868712527016e-15
1.039122303835167e-10,7498942093324.559,3.6352411163627645e-58,1.810641813928901e+33,0.9999354803146007,6.451968539923757e-05,9.023448209472869e-14,2.0501123165991856e-15
1.039122303835167e-10,10000000000000.0,2.0442463067618816e-58,3.21982705666529e+33,0.9999354803146007,6.451968539923758e-05,6.766631560495022e-14,1.537367354698876e-15
1.039122303835167e-10,13335214321633.24,1.1495641771599532e-58,5.725752158754114e+33,0.9999354803146007,6.451968539923758e-05,5.0742578239014564e-14,1.1528628769054427e-15
1.039122303835167e-10,17782794100389.227,6.464474427754813e-59,1.0181987170898356e+34,0.9999354803146008,6.451968539923758e-05,3.8051565588036106e-14,8.645251955457473e-16
1.039122303835167e-10,23713737056616.55,3.6352411163627655e-59,1.8106418139289006e+34,0.9999354803146008,6.451968539923759e-05,2.853464869050242e-14,6.48302437961765e-16
1.039122303835167e-10,31622776601683.793,2.044246306761882e-59,3.21982705666529e+34,0.9999354803146007,6.451968539923755e-05,2.139796781834371e-14,4.861582441236412e-16
1.039122303835167e-10,42169650342858.23,1.1495641771599525e-59,5.725752158754118e+34,0.9999354803146009,6.45196853992376e-05,1.6046212158458186e-14,3.6456725208755293e-16
1.039122303835167e-10,56234132519034.91,6.464474427754813e-60,1.0181987170898355e+35,0.9999354803146008,6.451968539923759e-05,1.2032961579347844e-14,2.7338687125270166e-16
1.039122303835167e-10,74989420933245.58,3.635241116362766e-60,1.8106418139289005e+35,0.9999354803146008,6.451968539923755e-05,9.02344820947287e-15,2.0501123165991858e-16
1.039122303835167e-10,100000000000000.0,2.0442463067618814e-60,3.2198270566652907e+35,0.9999354803146007,6.451968539923755e-05,6.766631560495022e-15,1.5373673546988757e-16
1.039122303835167e-10,133352143216332.4,1.149564177159953e-60,5.725752158754116e+35,0.9999354803146007,6.451968539923757e-05,5.074257823901456e-15,1.1528628769054425e-16
1.039122303835167e-10,177827941003892.28,6.464474427754812e-61,1.0181987170898358e+36,0.9999354803146008,6.451968539923758e-05,3.805156558803611e-15,8.645251955457473e-17
1.039122303835167e-10,237137370566165.53,3.635241116362765e-61,1.810641813928901e+36,0.9999354803146007,6.451968539923758e-05,2.8534648690502418e-15,6.48302437961765e-17
1.039122303835167e-10,316227766016837.94,2.0442463067618808e-61,3.2198270566652915e+36,0.9999354803146007,6.45196853992376e-05,2.1397967818343706e-15,4.861582441236412e-17
1.039122303835167e-10,421696503428582.25,1.149564177159953e-61,5.725752158754115e+36,0.9999354803146009,6.451968539923759e-05,1.6046212158458188e-15,3.6456725208755297e-17
1.039122303835167e-10,562341325190349.06,6.464474427754814e-62,1.0181987170898354e+37,0.9999354803146008,6.451968539923757e-05,1.2032961579347844e-15,2.7338687125270162e-17
1.039122303835167e-10,749894209332455.9,3.635241116362765e-62,1.810641813928901e+37,0.9999354803146008,6.451968539923754e-05,9.02344820947287e-16,2.0501123165991855e-17
1.039122303835167e-10,1000000000000000.0,2.044246306761882e-62,3.21982705666529e+37,0.9999354803146009,6.451968539923755e-05,6.766631560495023e-16,1.537367354698876e-17
1.039122303835167e-10,1333521432163324.0,1.149564177159953e-62,5.725752158754116e+37,0.9999354803146007,6.451968539923758e-05,5.074257823901456e-16,1.1528628769054427e-17
1.039122303835167e-10,1778279410038922.8,6.464474427754814e-63,1.0181987170898355e+38,0.9999354803146008,6.451968539923758e-05,3.805156558803611e-16,8.645251955457474e-18
1.039122303835167e-10,2371373705661655.5,3.6352411163627646e-63,1.810641813928901e+38,0.9999354803146008,6.451968539923758e-05,2.853464869050242e-16,6.483024379617649e-18
1.039122303835167e-10,3162277660168379.5,2.044246306761881e-63,3.2198270566652913e+38,0.9999354803146008,6.451968539923758e-05,2.1397967818343705e-16,4.861582441236412e-18
1.039122303835167e-10,4216965034285822.5,1.1495641771599531e-63,5.725752158754115e+38,0.9999354803146007,6.451968539923757e-05,1.6046212158458188e-16,3.645672520875529e-18
1.039122303835167e-10,5623413251903491.0,6.464474427754812e-64,1.0181987170898357e+39,0.9999354803146008,6.451968539923758e-05,1.2032961579347842e-16,2.7338687125270162e-18
1.039122303835167e-10,7498942093324558.0,3.6352411163627654e-64,1.8106418139289007e+39,0.9999354803146009,6.451968539923758e-05,9.023448209472871e-17,2.050112316599186e-18
1.039122303835167e-10,1e+16,2.0442463067618803e-64,3.219827056665292e+39,0.9999354803146008,6.451968539923759e-05,6.766631560495021e-17,1.5373673546988758e-18
1.584893192461111e-10,100000000.0,7.253259605304038e-48,9.074705618128905e+22,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-09,1.5373673546988758e-10
1.584893192461111e-10,133352143.2163324,4.0788076183962986e-48,1.6137362152883176e+23,0.9999354803146008,6.451968539923759e-05,5.074257823901456e-09,1.1528628769054426e-10
1.584893192461111e-10,177827941.00389227,2.2936820813254672e-48,2.8696738848813524e+23,0.9999354803146008,6.451968539923755e-05,3.805156558803611e-09,8.645251955457472e-11
1.584893192461111e-10,237137370.56616554,1.2898322211779213e-48,5.103081983010915e+23,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-09,6.483024379617649e-11
1.584893192461111e-10,316227766.01683795,7.253259605304032e-49,9.074705618128911e+23,0.9999354803146009,6.451968539923759e-05,2.1397967818343703e-09,4.8615824412364117e-11
1.584893192461111e-10,421696503.42858225,4.078807618396299e-49,1.6137362152883175e+24,0.9999354803146008,6.451968539923757e-05,1.6046212158458188e-09,3.645672520875529e-11
1.584893192461111e-10,562341325.1903491,2.2936820813254673e-49,2.8696738848813525e+24,0.9999354803146008,6.451968539923755e-05,1.2032961579347844e-09,2.7338687125270162e-11
1.584893192461111e-10,749894209.3324559,1.289832221177921e-49,5.103081983010916e+24,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-10,2.0501123165991858e-11
1.584893192461111e-10,1000000000.0,7.253259605304038e-50,9.074705618128905e+24,0.9999354803146007,6.451968539923754e-05,6.766631560495023e-10,1.5373673546988756e-11
1.584893192461111e-10,1333521432.163324,4.078807618396299e-50,1.6137362152883175e+25,0.9999354803146008,6.451968539923758e-05,5.074257823901456e-10,1.1528628769054427e-11
1.584893192461111e-10,1778279410.0389228,2.293682081325466e-50,2.869673884881354e+25,0.9999354803146008,6.451968539923758e-05,3.80515655880361e-10,8.645251955457472e-12
1.584893192461111e-10,2371373705.6616554,1.289832221177921e-50,5.103081983010916e+25,0.9999354803146009,6.451968539923757e-05,2.853464869050242e-10,6.483024379617649e-12
1.584893192461111e-10,3162277660.1683793,7.253259605304037e-51,9.074705618128906e+25,0.9999354803146008,6.451968539923757e-05,2.139796781834371e-10,4.861582441236412e-12
1.584893192461111e-10,4216965034.2858224,4.0788076183962995e-51,1.6137362152883174e+26,0.9999354803146007,6.451968539923757e-05,1.604621215845819e-10,3.645672520875529e-12
1.584893192461111e-10,5623413251.903491,2.2936820813254672e-51,2.8696738848813523e+26,0.9999354803146008,6.451968539923757e-05,1.2032961579347843e-10,2.7338687125270163e-12
1.584893192461111e-10,7498942093.324558,1.2898322211779209e-51,5.1030819830109166e+26,0.9999354803146008,6.451968539923758e-05,9.02344820947287e-11,2.0501123165991858e-12
1.584893192461111e-10,10000000000.0,7.253259605304036e-52,9.074705618128907e+26,0.9999354803146008,6.451968539923757e-05,6.766631560495023e-11,1.5373673546988758e-12
1.584893192461111e-10,13335214321.63324,4.0788076183963005e-52,1.613736215288317e+27,0.9999354803146007,6.451968539923757e-05,5.074257823901457e-11,1.1528628769054427e-12
1.584893192461111e-10,17782794100.38923,2.2936820813254664e-52,2.8696738848813535e+27,0.9999354803146007,6.451968539923759e-05,3.80515655880361e-11,8.645251955457473e-13
1.584893192461111e-10,23713737056.616554,1.2898322211779209e-52,5.103081983010917e+27,0.9999354803146008,6.451968539923759e-05,2.8534648690502418e-11,6.48302437961765e-13
1.584893192461111e-10,31622776601.683792,7.2532596053040375e-53,9.074705618128905e+27,0.9999354803146008,6.451968539923757e-05,2.139796781834371e-11,4.861582441236412e-13
1.584893192461111e-10,42169650342.85822,4.0788076183962994e-53,1.6137362152883175e+28,0.9999354803146007,6.451968539923758e-05,1.6046212158458188e-11,3.6456725208755295e-13
1.584893192461111e-10,56234132519.034904,2.2936820813254673e-53,2.8696738848813524e+28,0.9999354803146009,6.451968539923758e-05,1.2032961579347844e-11,2.7338687125270166e-13
1.584893192461111e-10,74989420933.24559,1.289832221177921e-53,5.103081983010916e+28,0.9999354803146007,6.451968539923757e-05,9.02344820947287e-12,2.0501123165991856e-13
1.584893192461111e-10,100000000000.0,7.253259605304036e-54,9.074705618128908e+28,0.9999354803146008,6.451968539923758e-05,6.766631560495022e-12,1.5373673546988758e-13
1.584893192461111e-10,133352143216.3324,4.0788076183962995e-54,1.6137362152883173e+29,0.9999354803146008,6.451968539923759e-05,5.074257823901456e-12,1.1528628769054427e-13
1.584893192461111e-10,177827941003.89227,2.293682081325467e-54,2.869673884881353e+29,0.9999354803146008,6.451968539923757e-05,3.8051565588036105e-12,8.645251955457473e-14
1.584893192461111e-10,237137370566.16553,1.289832221177921e-54,5.103081983010916e+29,0.9999354803146008,6.451968539923757e-05,2.853464869050242e-12,6.483024379617649e-14
1.584893192461111e-10,316227766016.83795,7.253259605304034e-55,9.07470561812891e+29,0.9999354803146009,6.451968539923759e-05,2.1397967818343706e-12,4.861582441236412e-14
1.584893192461111e-10,421696503428.5823,4.0788076183963e-55,1.613736215288317e+30,0.9999354803146007,6.451968539923757e-05,1.604621215845819e-12,3.6456725208755295e-14
1.584893192461111e-10,562341325190.3491,2.2936820813254657e-55,2.8696738848813545e+30,0.9999354803146008,6.45196853992376e-05,1.203296157934784e-12,2.7338687125270162e-14
1.584893192461111e-10,749894209332.4558,1.2898322211779214e-55,5.103081983010914e+30,0.9999354803146007,6.451968539923755e-05,9.023448209472871e-13,2.050112316599186e-14
1.584893192461111e-10,1000000000000.0,7.253259605304037e-56,9.074705618128905e+30,0.9999354803146008,6.451968539923757e-05,6.766631560495023e-13,1.5373673546988758e-14
1.584893192461111e-10,1333521432163.324,4.078807618396301e-56,1.613736215288317e+31,0.9999354803146007,6.451968539923757e-05,5.074257823901457e-13,1.1528628769054427e-14
1.584893192461111e-10,1778279410038.9229,2.293682081325467e-56,2.8696738848813525e+31,0.9999354803146008,6.451968539923758e-05,3.8051565588036103e-13,8.645251955457473e-15
1.584893192461111e-10,2371373705661.6553,1.2898322211779215e-56,5.103081983010914e+31,0.9999354803146007,6.451968539923755e-05,2.853464869050242e-13,6.4830243796176496e-15
1.584893192461111e-10,3162277660168.3794,7.253259605304036e-57,9.074705618128907e+31,0.9999354803146007,6.451968539923757e-05,2.1397967818343708e-13,4.861582441236412e-15
1.584893192461111e-10,4216965034285.8223,4.0788076183963e-57,1.6137362152883171e+32,0.9999354803146008,6.451968539923758e-05,1.604621215845819e-13,3.64567252087553e-15
1.584893192461111e-10,5623413251903.491,2.2936820813254666e-57,2.869673884881353e+32,0.9999354803146008,6.451968539923757e-05,1.2032961579347843e-13,2.733868712527016e-15
1.584893192461111e-10,7498942093324.559,1.289832221177921e-57,5.103081983010916e+32,0.9999354803146007,6.451968539923755e-05,9.023448209472869e-14,2.0501123165991856e-15
1.584893192461111e-10,10000000000000.0,7.253259605304035e-58,9.074705618128909e+32,0.9999354803146008,6.451968539923759e-05,6.766631560495022e-14,1.537367354698876e-15
1.584893192461111e-10,13335214321633.24,4.0788076183963e-58,1.613736215288317e+33,0.9999354803146008,6.451968539923758e-05,5.0742578239014564e-14,1.1528628769054427e-15
1.584893192461111e-10,17782794100389.227,2.2936820813254667e-58,2.8696738848813533e+33,0.9999354803146008,6.451968539923759e-05,3.8051565588036106e-14,8.645251955457473e-16
1.584893192461111e-10,23713737056616.55,1.2898322211779211e-58,5.1030819830109155e+33,0.9999354803146008,6.451968539923759e-05,2.853464869050242e-14,6.48302437961765e-16
1.584893192461111e-10,31622776601683.793,7.2532596053040365e-59,9.074705618128906e+33,0.9999354803146007,6.451968539923757e-05,2.139796781834371e-14,4.861582441236412e-16
1.584893192461111e-10,42169650342858.23,4.078807618396298e-59,1.613736215288318e+34,0.9999354803146009,6.451968539923759e-05,1.6046212158458186e-14,3.6456725208755293e-16
1.584893192461111e-10,56234132519034.91,2.2936820813254678e-59,2.869673884881352e+34,0.9999354803146007,6.451968539923758e-05,1.2032961579347844e-14,2.7338687125270166e-16
1.584893192461111e-10,74989420933245.58,1.2898322211779211e-59,5.103081983010916e+34,0.9999354803146009,6.451968539923757e-05,9.02344820947287e-15,2.0501123165991858e-16
